id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40543486,"Large Room in Brunswick!  Couch, Smart TV!",90729398,Valeria,,Moreland,-37.77229,144.98096,Private room,37,7,1,2021-12-03,0.79,152,77,1,
40543562,Luxury St Kilda 1 Bed Premier Apartment,126540899,The Hamptons,,Port Phillip,-37.86975,144.98908,Entire home/apt,160,28,0,,,18,60,0,
40545777,"Bayside beach abode, enviable location!",21190841,Philippa,,Bayside,-37.94837,145.00403,Entire home/apt,125,7,10,2021-12-03,0.41,1,58,2,
40545916,Yarraville Beauty,61038132,Shane,,Maribyrnong,-37.81908,144.88731,Entire home/apt,1500,7,0,,,1,358,0,
40546789,Huge split-level 2 bed apartment in Collingwood,60121304,Jay,,Yarra,-37.80944,144.99204,Entire home/apt,140,7,0,,,2,0,0,
40546876,A comfortable place for rest,166926985,Renee,,Yarra,-37.8119,145.01319,Private room,63,1,6,2021-04-23,0.24,1,0,2,
40547029,North Melbourne closed to the CBD enjoy quietness,90737231,Julie,,Melbourne,-37.79863,144.94357,Private room,68,2,1,2019-12-30,0.04,1,0,0,
40547330,库克角湖区公园旁入住新房,171957750,David,,Wyndham,-37.9049,144.75759,Private room,90,1,0,,,1,0,0,
40549838,Cosy Private room,314125139,Mohammad Taher,,Monash,-37.8883,145.16787,Private room,25,1,0,,,1,0,0,
40550018,Modern; spacious and beautifully lit Carlton home,314126345,Sami,,Yarra,-37.78225,144.96831,Entire home/apt,300,5,0,,,1,0,0,
40550395,Endevour Hills.,52373654,Rajinth Vergil,,Casey,-37.98809,145.26474,Private room,68,1,1,2019-12-05,0.04,2,0,0,
40550631,Ivy Houses Glen Waverley,68813725,Rick,,Monash,-37.87248,145.15316,Entire home/apt,198,2,34,2021-08-21,1.37,3,79,6,
40562754,1 Bed Apartment - Amazing Southbank Location,314242469,Renee,,Melbourne,-37.82976,144.96981,Entire home/apt,201,1,1,2021-04-04,0.11,2,327,1,
40564135,Apartment+cool rooftop+fabulous location+parking!,314314886,Celeste,,Port Phillip,-37.86896,144.98177,Entire home/apt,155,3,1,2019-12-04,0.04,1,0,0,
40564164,A place with good access to everywhere,314087022,Zohreh,,Moreland,-37.77646,144.97321,Entire home/apt,68,7,2,2020-01-29,0.08,1,0,0,
40564263,Beautiful 2 Bed Standard Apartment in St Kilda,126540899,The Hamptons,,Port Phillip,-37.86197,144.9841,Entire home/apt,183,28,0,,,18,62,0,
40565045,Amazing 2 Bed Deluxe Apartment in St Kilda,126540899,The Hamptons,,Port Phillip,-37.86954,144.98961,Entire home/apt,255,28,0,,,18,68,0,
40565489,Luxury 2 Bed Premier Apartment in St Kilda,126540899,The Hamptons,,Port Phillip,-37.8599,144.98562,Entire home/apt,289,28,0,,,18,73,0,
40566012,Queen Market best location close to CBD,309055967,John,,Melbourne,-37.79929,144.95438,Entire home/apt,75,20,23,2022-01-02,0.92,2,26,20,
40566379,Beautiful modern private room,34953463,Katya,,Glen Eira,-37.91775,145.0321,Private room,35,7,0,,,1,0,0,
40567984,"Large & Sunny Room in Brunswick! A/C,Queen Bed,TV",90729398,Valeria,,Moreland,-37.77249,144.97581,Private room,37,7,1,2022-01-01,1,152,159,1,
40568446,"Large  Room in Brunswick! A/C,Queen Bed,TV",90729398,Valeria,,Moreland,-37.7742,144.97645,Private room,37,7,4,2021-11-04,0.48,152,161,4,
40569263,"Large & Sunny Room in Brunswick! A/C,Queen Bed,TV",90729398,Valeria,,Moreland,-37.7739,144.97601,Private room,37,7,2,2021-12-03,1.33,152,179,2,
40569295,"2 BR Docklands Apt, amazing views, FREE PARKING",156498827,Wenli & Dominic,,Melbourne,-37.81434,144.94162,Entire home/apt,129,2,25,2021-12-15,1.01,8,243,15,
40569487,A lovely cozy 2beds1bath apartment in central Mel,139025422,May,,Melbourne,-37.80791,144.96376,Private room,100,14,7,2020-02-14,0.27,4,0,0,
40569723,"Large & Sunny Room in Brunswick! A/C,Queen Bed,TV",90729398,Valeria,,Moreland,-37.77304,144.97678,Private room,37,7,3,2021-05-31,0.27,152,170,3,
40571150,Big bright room in Kensington best location ever!,81006749,Echo,,Melbourne,-37.79536,144.92276,Private room,85,1,10,2021-08-29,0.41,1,0,6,
40571293,One Bedroom Standard at Manhattan Apts Glen Iris,126540899,The Hamptons,,Stonnington,-37.85162,145.04166,Entire home/apt,147,28,0,,,18,60,0,
40571453,SUPER CHEAP NEAR MELBOURNE CITY,57396154,Tim,,Monash,-37.88558,145.14134,Private room,49,1,0,,,1,365,0,
40571781,Quiet and peaceful apartment unit near the city.,233694594,Lora,,Maribyrnong,-37.79817,144.88227,Entire home/apt,75,5,1,2019-12-30,0.04,2,0,0,
40571926,Cosy 2BR hse with WIFI/Netflix/Parking W Footscray,245701596,Nils,,Maribyrnong,-37.79418,144.86247,Entire home/apt,155,4,21,2021-12-29,0.84,1,15,10,
40572555,The most perfect transition to your new place,127502271,Andy,,Melbourne,-37.79425,144.96992,Private room,30,10,1,2020-01-26,0.04,1,0,0,
40572695,Two Bedroom Deluxe at Manhattan Apts Glen Iris,126540899,The Hamptons,,Stonnington,-37.85332,145.04298,Entire home/apt,173,28,0,,,18,67,0,
40573193,Modern Bayside Property Cheltenham,211011533,Rachel,,Bayside,-37.96243,145.04009,Private room,80,2,21,2021-12-13,0.83,1,139,10,
40573846,"Mountain Retreat Warburton, Yarra Valley",22212023,Madeline,,Yarra Ranges,-37.74832,145.69994,Entire home/apt,151,1,150,2022-01-05,5.99,2,157,86,
40573871,Manhattan Apt Notting Hill 1 Bed Standard,126540899,The Hamptons,,Monash,-37.90401,145.14152,Entire home/apt,147,28,0,,,18,62,0,
40574416,"SkyHigh CityView, Heart of CBD, Cozy 1br Apartment",38881527,Xiaowei,,Melbourne,-37.80536,144.9616,Entire home/apt,80,2,3,2020-03-03,0.12,1,0,0,
40574509,Manhattan Apt Notting Hill 2 Bed Deluxe,126540899,The Hamptons,,Monash,-37.9037,145.14373,Entire home/apt,173,28,0,,,18,62,0,
40574677,"Perfectly located, quiet home in Prahran",37853376,Mike,,Stonnington,-37.84845,144.99961,Private room,45,2,6,2020-01-21,0.24,2,0,0,
40576237,A lovely cozy apartment 2bedroom 1bathroom in CBD,216198966,Lester,,Melbourne,-37.80954,144.96209,Entire home/apt,200,14,1,2020-01-28,0.04,1,40,0,
40577757,Marvelous 3BR2BTH MelbCBD FreeWIFI*Pool*Gym*Tram,93930367,Gemstone Apartments,,Melbourne,-37.81378,144.9538,Entire home/apt,297,1,7,2020-02-09,0.28,15,0,0,
40592745,Richmond Hideout,52081491,May,,Yarra,-37.81346,145.00238,Private room,45,7,1,2021-02-12,0.09,1,156,1,
40593007,Dorm bed in 4 share mixed room at the world famous All Nations hostel,313646814,Nomads,,Melbourne,-37.82007,144.95434,Shared room,28,1,9,2020-06-15,0.35,9,141,0,
40593114,"Inner West Gem 2 bed, 2 bath total privacy",20031184,Angela,,Maribyrnong,-37.79609,144.87936,Entire home/apt,70,3,3,2020-01-10,0.12,1,0,0,
40594029,Apartment near Chadstone SC,273458703,Tia,,Stonnington,-37.89136,145.08656,Entire home/apt,70,10,0,,,1,0,0,
40594030,墨尔本city中心高端酒店公寓,150482724,GAo,,Melbourne,-37.80721,144.96074,Entire home/apt,263,1,1,2020-01-20,0.04,1,288,0,
40594209,Rajrabina,305565188,Pusparaj,,Brimbank,-37.77909,144.81666,Private room,65,1,0,,,2,89,0,
40595611,Beautiful Room in the Heart of Carlton.,314559368,Bonnie,,Melbourne,-37.79809,144.96721,Private room,39,24,0,,,1,0,0,
40596459,New 2BDs for family in SIX w WIFI 两卧价格6人行,183075347,Angel,,Boroondara,-37.79204,145.09343,Entire home/apt,120,2,11,2020-03-16,0.44,1,0,0,
40596591,"Beautiful & Modern 2 bdr apartment, Brunswick East",23680669,Sanya,,Yarra,-37.77674,144.97949,Entire home/apt,79,2,1,2020-01-04,0.04,1,0,0,
40597382,Cozy Room close to the CBD,285173897,Niclas,,Boroondara,-37.86473,145.0929,Shared room,40,6,1,2019-12-07,0.04,1,180,0,
40597475,2 Bed Apartment - Amazing Southbank Location,314242469,Renee,,Port Phillip,-37.83044,144.97084,Entire home/apt,969,1,2,2021-11-13,0.23,2,309,2,
40599376,Designer Australiana Bungalow with stunning views,314591231,Heath,,Yarra,-37.8176,144.99451,Entire home/apt,200,2,21,2020-03-19,0.83,1,26,0,
40600864,Relaxed apartment in the perfect location,90326805,Anthony,,Yarra,-37.80377,144.97527,Entire home/apt,110,5,0,,,1,0,0,
40601064,Stylish one-bedroom apartment in vibrant Fitzroy,6829025,Christian,,Yarra,-37.80104,144.98089,Entire home/apt,140,2,51,2021-12-28,2.32,1,117,35,
40601252,15 min to the CBD chapel street and fitzroy....,214108941,Gael,,Boroondara,-37.81538,145.01666,Private room,53,21,1,2021-02-27,0.09,1,179,1,
40601456,"Comfy Queen Bed, Modern Private Room",32731853,Kahli,,Maribyrnong,-37.80969,144.87762,Private room,45,3,8,2020-03-16,0.32,1,0,0,
40602257,Home away from home,268666048,Garry,,Melton,-37.66581,144.56097,Private room,75,1,0,,,2,178,0,
40603231,Home sweet home Ardeer,310526038,Alex,,Brimbank,-37.77489,144.79749,Entire home/apt,135,2,10,2021-01-02,0.42,2,309,0,
40603921,Shared accomodation available,312071349,Faiz,,Whitehorse,-37.81554,145.11893,Shared room,100,1,1,2020-02-18,0.04,1,0,0,
40604723,Endevour Hills whole house.,52373654,Rajinth Vergil,,Casey,-37.98747,145.26298,Entire home/apt,105,1,9,2020-01-10,0.35,2,0,0,
40605665,"Sharedroom, Cbd free tram, 5 min to southern cross",314645861,Ahmet,,Melbourne,-37.81493,144.95398,Shared room,30,7,2,2020-01-13,0.08,1,0,0,
40615837,Cute cottage in heart of Fitzroy,68604641,Rachel,,Yarra,-37.79511,144.98064,Entire home/apt,121,1,25,2021-09-29,0.99,1,1,16,
40617258,Queen+Queen room walk to Westfield Southland,226422568,Yi,,Kingston,-37.96146,145.05687,Private room,58,2,1,2020-01-28,0.04,4,341,0,
40618401,Cozy and Compact 2BR Apartment in Melbourne CBD,312169087,Phyllis,,Melbourne,-37.80463,144.96375,Entire home/apt,75,90,0,,,3,268,0,
40618756,1006PR Docks 2 bedrooms indoor pool and spa,312678151,Apartments Melbourne,,Melbourne,-37.81444,144.94081,Private room,223,2,0,,,13,363,0,
40618779,Sky Apartment-2Br2Ba1Study 1Free parking@Box Hill,193368830,Gem,,Whitehorse,-37.82099,145.12247,Entire home/apt,141,1,5,2020-02-28,0.20,38,0,0,
40619754,"Extra large Studio, 20 min Airport & 2 min Station",270659398,Richa,,Melton,-37.62919,144.71723,Private room,89,1,16,2021-04-02,0.64,2,8,1,
40621544,EQ Tower 1BR Apt @ CBD Melbourne Central  #2,108813610,Full Home Short Stay,,Melbourne,-37.80863,144.95903,Entire home/apt,130,1,12,2020-03-15,0.47,12,72,0,
40621640,Modern 2BR 2BT w Parking | Netflix | WiFi | Views,314923704,Adam,,Melbourne,-37.82767,144.9567,Entire home/apt,250,5,0,,,1,0,0,
40621899,LILLY - Sky High Stunner POOL GYM,1739996,Paul & Dan,,Melbourne,-37.81603,144.95316,Entire home/apt,143,2,62,2021-12-22,2.47,71,351,38,
40622050,Charming IMOGEN - Stylish Albert Park Gem WIFI Gym,1739996,Paul & Dan,,Port Phillip,-37.84128,144.97652,Entire home/apt,143,2,22,2021-11-24,0.89,71,364,12,
40622129,CONVENIENT Private room near CBD,109035885,Jenny,,Moreland,-37.77611,144.97115,Private room,53,2,2,2020-01-24,0.08,1,0,0,
40625630,New 4Bed2Bath Townhouse near shops & University,69752814,Mary,,Monash,-37.89864,145.14679,Entire home/apt,230,5,8,2022-01-01,0.37,1,86,7,
40626605,"European country style family house with 5BD,4Bath",314963924,Sarah,,Manningham,-37.75953,145.11415,Entire home/apt,407,2,15,2022-01-06,0.61,2,180,9,
40627239,Accomodation in Hawthorn,210704621,Jagravi,,Boroondara,-37.81375,145.02758,Shared room,19,14,0,,,1,0,0,
40627594,Stylish Studio + Secure Parking 3.5kms from CBD,287792964,Sabrina,,Yarra,-37.7833,144.98384,Entire home/apt,120,1,39,2022-01-01,1.63,3,357,21,
40627764,Near to City center and Melbourne museum,314977026,Bayra,,Melbourne,-37.80058,144.96525,Entire home/apt,126,2,1,2019-12-09,0.04,1,0,0,
40628303,Affordable Luxury in Doncaster (Bedroom 2),262286134,Bee,,Manningham,-37.7897,145.12568,Private room,47,1,1,2021-03-27,0.10,5,0,1,
40631148,"Private room on Summer, Bentleigh East  Melbourne",183898827,Bruno,,Glen Eira,-37.90757,145.06828,Private room,23,14,0,,,1,0,0,
40631206,"Somerset on Elizabeth, Studio Deluxe",309353847,Karin,,Melbourne,-37.81255,144.96268,Entire home/apt,178,1,17,2021-12-21,0.71,2,355,16,
40631389,"Somerset on Elizabeth, 1 Bedroom Executive",309353847,Karin,,Melbourne,-37.81255,144.96268,Entire home/apt,208,1,1,2021-05-23,0.13,2,355,1,
40634589,PORT&CITY VIEW 1BD1BT APARTMENT,301393100,Aron,,Melbourne,-37.80978,144.95122,Entire home/apt,82,1,7,2020-03-01,0.28,6,0,0,
40637268,Single Room - Royal Derby Hotel,305758906,Alyssa,,Yarra,-37.79324,144.97911,Private room,83,1,12,2020-03-24,0.50,2,56,0,
40639868,Short term room for rent,315125320,Alexandria,,Kingston,-37.93629,145.03845,Private room,50,30,0,,,1,0,0,
40639969,Bright light and airy beach styled home,21796691,Prue,,Darebin,-37.76677,144.99742,Entire home/apt,300,2,1,2019-12-28,0.04,2,0,0,
40640052,Tranquillity peaceful home away from home.,95343977,Juliana,,Glen Eira,-37.8916,145.0027,Private room,100,2,0,,,1,142,0,
40640847,city private queen bed free pool gym 55 tv,99220489,Jude,,Melbourne,-37.81055,144.95555,Private room,65,4,0,,,1,0,0,
40641215,Cozy # 1 unbeatable CBD location ! Flinders ST !,315141576,Tom,,Melbourne,-37.81803,144.96531,Entire home/apt,113,2,60,2021-07-04,2.37,1,8,21,
40641232,Cheap room in South bank Melbourne CBD,315140985,Mehnaz,,Melbourne,-37.82428,144.96261,Private room,58,5,3,2020-03-14,0.12,2,363,0,
40641254,⭐4BedderSpaciousHouse@RingwoodExplore Yarra Valley,185076876,Jean,,Maroondah,-37.80805,145.22219,Entire home/apt,9999,8,0,,,25,89,0,
40642401,1803A Queen room in Luxury Camberwell House,215996075,Janet,,Boroondara,-37.83971,145.05691,Private room,69,1,0,,,13,0,0,
40642850,Waterfront apt on Mel Collins Street#3*FreeParking,213225288,Ming,,Melbourne,-37.8214,144.94069,Entire home/apt,93,1,88,2021-12-17,3.56,34,87,58,
40643652,⭐5 Bedder Brand New House Close to Yarra Valley,185076876,Jean,,Yarra Ranges,-37.74881,145.31988,Entire home/apt,290,4,32,2021-12-09,1.28,25,86,11,
40644102,Cosy and quiet place in Richmond,13834591,Damien,,Yarra,-37.8214,145.00341,Private room,80,1,0,,,1,0,0,
40647368,墨尔本遨游·家（AU·JOY）精品度假屋（Glen Iris 1号公馆）,251422605,Au.Joy,,Boroondara,-37.85971,145.09373,Entire home/apt,634,4,1,2020-01-23,0.04,5,342,0,
40647626,Very private & spacious room  1 guest 7km to CBD,13442073,Jana,,Maribyrnong,-37.79328,144.85687,Private room,55,2,4,2021-11-22,0.17,3,343,1,
40649094,"Perfect location, charming Victorian home",18838788,Charlena,,Yarra,-37.81973,144.99105,Entire home/apt,100,2,11,2020-02-22,0.43,1,0,0,
40650641,Very Nice Quiet Room Premium Living 10 min to CBD,13442073,Jana,,Maribyrnong,-37.79387,144.85902,Private room,65,2,8,2021-12-11,0.32,3,343,5,
40655912,Double Room - Royal Derby Hotel,305758906,Alyssa,,Yarra,-37.79304,144.97927,Private room,103,1,13,2020-06-27,0.54,2,56,0,
40661033,墨尔本市中心黄金地段高层风景公寓主卧带独立卫生间—维多利亚1号,153824486,卓滢suilly,,Melbourne,-37.80837,144.95974,Private room,83,1,5,2020-03-06,0.20,1,0,0,
40661117,Beautiful Room w/ Easy Deakin and PLC Access,315426634,Michelle,,Whitehorse,-37.84349,145.11974,Private room,40,1,8,2020-04-08,0.32,1,0,0,
40664486,share for a girl room in a beautiful apartment,315458113,Julian,,Melbourne,-37.81051,144.96135,Shared room,80,150,2,2020-01-30,0.08,1,89,0,
40665690,墨尔本CBD Light House公寓 - 免费健身房、桑拿、游泳池、WiFi,315468322,Sujun,,Melbourne,-37.80766,144.96188,Private room,129,1,0,,,1,0,0,
40666369,"Clean & Spacious, Tram to CBD, Walk to shops",315472833,Pauline,,Whittlesea,-37.67733,145.06256,Private room,35,1,0,,,1,0,0,
40678253,"Riverside 2, peace and quiet by river in parklands",63948961,Hal & Shirley,,Maribyrnong,-37.76613,144.89737,Entire home/apt,111,2,56,2022-01-03,2.55,2,345,42,
40678408,133*Spacious Holiday Resort at Heart of the Arts Precinct,244805331,Coco,,Melbourne,-37.82716,144.96772,Entire home/apt,126,3,7,2020-03-15,0.28,10,0,0,
40678913,Hawthorn elegant lifestyle 1 bedroom apartment,312453052,Alicia,,Boroondara,-37.8215,145.03165,Entire home/apt,112,2,16,2021-11-07,0.64,26,53,12,
40679947,Beautiful master room with in-room bathroom.,120802244,Carolina,,Boroondara,-37.82342,145.04533,Private room,85,3,7,2020-06-29,0.28,1,0,0,
40681210,"Townhouse, prime location in the inner west",54324322,Rob,,Maribyrnong,-37.80089,144.89108,Entire home/apt,130,3,3,2020-01-26,0.12,1,0,0,
40681594,FEMALE ONLY SANCTUARY - 4 share dorm at the famous All Nations Hostel,313646814,Nomads,,Melbourne,-37.82038,144.95629,Shared room,29,1,8,2020-03-21,0.33,9,141,0,
40681655,Enjoy a good nights rest in a 6 share dorm at the world famous All Nations Hostel.,313646814,Nomads,,Melbourne,-37.82015,144.95504,Shared room,27,1,1,2019-12-22,0.04,9,141,0,
40681922,Spacious rooftop three bedroom unit close to CBD,139025422,May,,Melbourne,-37.80219,144.96072,Entire home/apt,250,2,4,2020-01-25,0.16,4,0,0,
40681992,Altona North 2BRM Self-Contain #B,311901151,Jess,,Hobsons Bay,-37.82959,144.84647,Entire home/apt,99,3,27,2022-01-05,1.07,5,251,4,
40682041,8 share dorm at the world famous All Nations Hostel.,313646814,Nomads,,Melbourne,-37.82018,144.9556,Shared room,25,1,1,2020-01-01,0.04,9,141,0,
40682135,One bed in an 8 share female haven at All Nations Hostel.,313646814,Nomads,,Melbourne,-37.81969,144.95468,Shared room,26,1,1,2019-12-31,0.04,9,141,0,
40682160,Woody lifestyle one bedroom apartment,224249958,Nicole,,Yarra Ranges,-37.85655,145.36663,Entire home/apt,113,2,43,2021-12-24,1.74,1,74,28,
40682225,One bed in the social 10 share dorm at the famous All Nations hostel.,313646814,Nomads,,Melbourne,-37.82162,144.95632,Shared room,24,1,8,2020-06-01,0.32,9,141,0,
40682283,Private room with bunk beds!,313646814,Nomads,,Melbourne,-37.82049,144.95459,Private room,72,1,0,,,9,141,0,
40682321,One bed in our 12 share dorm at All Nations Hostel,313646814,Nomads,,Melbourne,-37.82003,144.95565,Shared room,22,1,8,2020-03-20,0.32,9,362,0,
40682377,Triple double that sleeps 3 with ease!,313646814,Nomads,,Melbourne,-37.82098,144.9544,Private room,72,1,1,2020-06-17,0.05,9,141,0,
40684357,Location! South Yarra. Spacious and Comfortable.,184030870,Callum,,Stonnington,-37.83965,144.99985,Entire home/apt,160,5,0,,,1,0,0,
40685541,Melbourne City Studio + Kitchenette,216134487,Ellie,,Melbourne,-37.81581,144.96109,Private room,60,5,11,2021-12-21,1.06,1,73,11,
40685650,蓝胖子,45996311,Lei,,Whitehorse,-37.8153,145.1187,Private room,45,3,2,2020-03-14,0.08,1,0,0,
40685845,Stay-cation! In the heart of the city!,315783642,Tracey,,Melbourne,-37.81702,144.96305,Entire home/apt,200,1,8,2021-05-09,0.32,1,47,4,
40686829,Pascoe Vale double story with lovely city views.,283909492,Sue,,Moreland,-37.73443,144.9301,Entire home/apt,107,7,1,2020-01-04,0.04,1,0,0,
40687685,Modern Ground Floor ApartmentIn Great Location,22782062,Ellie,,Yarra,-37.82384,144.99878,Entire home/apt,120,5,0,,,1,89,0,
40688000,Modern One Bedroom Apt in the heart of St Kilda!,4292012,David,,Port Phillip,-37.8637,144.98328,Entire home/apt,160,2,0,,,1,15,0,
40705616,Amity Apartment Hotel - 2 Bed 2 Bath Apartment,299365771,Reservations,,Stonnington,-37.83715,144.99381,Entire home/apt,338,2,2,2021-04-11,0.08,5,341,1,
40706195,1 Bedroom Apartment - Heart of South Yarra,315941031,Steph,,Stonnington,-37.8402,144.9927,Entire home/apt,65,30,1,2020-01-26,0.04,1,0,0,
40706287,Amity Apartment Hotel - 3 Bed 2 Bath Apartment,299365771,Reservations,,Stonnington,-37.83715,144.99381,Entire home/apt,626,2,2,2021-03-20,0.09,5,296,1,
40707116,★Corporate Collection Apartment in Southbank★ L10,305816558,Amanda,,Melbourne,-37.82445,144.96247,Entire home/apt,122,28,1,2020-04-04,0.05,2,0,0,
40707886,Height of Modernity: Richmond Resort-Style Living,335130912,Ruth,,Yarra,-37.81732,144.9947,Entire home/apt,119,2,31,2021-09-18,1.25,18,356,11,
40711272,Female private room in the heart of CBD,95142656,Anderson,,Melbourne,-37.81239,144.97189,Shared room,40,14,3,2020-02-03,0.12,1,90,0,
40713320,Budget Private Room-1,102340148,Zeck Thai,,Monash,-37.90701,145.11682,Private room,35,1,4,2020-01-17,0.16,5,0,0,
40713422,Budget private room-2,102340148,Zeck Thai,,Monash,-37.90756,145.11659,Private room,35,1,2,2020-01-14,0.08,5,0,0,
40713550,Budget Private Room-3,102340148,Zeck Thai,,Monash,-37.90663,145.11694,Private room,35,1,4,2020-01-06,0.16,5,0,0,
40713609,Budget Private Room ( HOUSE),102340148,Zeck Thai,,Monash,-37.90839,145.11655,Private room,35,1,2,2020-01-10,0.08,5,0,0,
40713950,"Cozy Res In Golden Location at Glen Waverley, Mel.",316034520,Geeth,,Monash,-37.89664,145.16158,Entire home/apt,261,3,34,2021-12-29,1.35,1,359,16,
40714543,Fuubutsushi Residence Modern Japanese Design,26028041,Maurice,,Monash,-37.86034,145.10699,Entire home/apt,250,2,1,2019-12-27,0.04,1,362,0,
